IRIS|LIBIRIS|COM|LIBCOM|DISP_MED14|DISP_D114|DISP_D914
441430701|Ragon Ouest|44143|Rezé|20709,0|12704,5|33434,3
441430702|Ragon Est|44143|Rezé|22410,0|12755,7|35081,4
441540101|Mindin|44154|Saint-Brevin-les-Pins|21531,3|13022,0|35394,7
441540102|Les Pins|44154|Saint-Brevin-les-Pins|20002,7|12366,0|32704,0
441540103|l'Ocean|44154|Saint-Brevin-les-Pins|22789,5|13154,0|38711,0
441540104|Les Villages|44154|Saint-Brevin-les-Pins|21650,5|14362,4|32302,0
441620101|Sillon de Bretagne|44162|Saint-Herblain|12830,0|8225,2|23756,0
441620102|Les Thébaudières|44162|Saint-Herblain|23762,2|13655,0|38848,1
441620103|Le Golf|44162|Saint-Herblain|21063,6|13249,0|33183,0
441620201|Route de Vannes|44162|Saint-Herblain|25493,8|15255,6|42342,0
441620202|La Bouvardière|44162|Saint-Herblain|23622,0|15116,5|40154,0
441620203|Beauséjour|44162|Saint-Herblain|20533,5|11599,3|34579,3
441620301|Les quatre vents|44162|Saint-Herblain|22356,0|12856,0|37450,5
441620302|Moulin du Tillay-La Garotterie|44162|Saint-Herblain|20506,0|12246,7|31207,0
441620401|Preux|44162|Saint-Herblain|19258,7|10564,8|33923,0
441620402|Crémetterie|44162|Saint-Herblain|19829,3|11383,8|30769,3
441620501|Harlière Nord|44162|Saint-Herblain|13505,0|8216,9|22045,3
441620502|Harlière Sud|44162|Saint-Herblain|15023,8|8452,9|24502,7
441620503|Village Expo|44162|Saint-Herblain|20557,5|11818,0|31818,7
441620504|Bernardière|44162|Saint-Herblain|15735,2|8346,8|26340,7
441620505|Moulin du Bois|44162|Saint-Herblain|17703,0|10198,9|27739,3
441620601|Solvardière|44162|Saint-Herblain|20929,3|11346,3|32022,7
441620602|Clos Amis|44162|Saint-Herblain|22239,2|13056,0|36100,0
441620603|Bourg Centre|44162|Saint-Herblain|19668,5|10744,3|30957,0
441620604|Pontpierre|44162|Saint-Herblain|23058,8|13414,0|37340,0
441620701|Bourgonnière|44162|Saint-Herblain|21621,3|12628,0|32902,9
441620702|Pelousière|44162|Saint-Herblain|20923,2|12712,0|32859,3
441620801|Bergerie-Les Ecarts|44162|Saint-Herblain|23326,0|13785,0|36980,7
441720101|L'Auneau-Le Buisson|44172|Sainte-Luce-sur-Loire|24914,2|15961,0|38932,4
441720102|Le Motay-Les Indulgences|44172|Sainte-Luce-sur-Loire|24874,7|14759,0|41518,0
441720103|La Nobilière|44172|Sainte-Luce-sur-Loire|25142,0|15378,5|40970,0
441720104|Le Chassay|44172|Sainte-Luce-sur-Loire|21599,3|11759,2|34798,0
441720105|Bellevue-La Bougrière-La Gicquelière|44172|Sainte-Luce-sur-Loire|21885,5|13580,0|35405,3
441720106|ZA  RN 23-Maison Neuve|44172|Sainte-Luce-sur-Loire|21149,6|12473,0|30965,0
441840101|Méan Penhöet|44184|Saint-Nazaire|17826,0|10446,0|26450,0
441840103|Herbins Gare|44184|Saint-Nazaire|18760,7|10901,6|27112,9
441840104|Centre Halles|44184|Saint-Nazaire|17694,4|10199,2|30005,0
441840105|Hyper Centre|44184|Saint-Nazaire|18012,0|9564,7|29702,7
441840106|Hôtel de ville|44184|Saint-Nazaire|19197,0|10619,0|34037,9
441840107|Ville Port|44184|Saint-Nazaire|19038,0|11343,0|33126,0
441840108|Jardin des Plantes|44184|Saint-Nazaire|21994,0|12268,0|40530,8
441840109|Petit Caporal|44184|Saint-Nazaire|18694,3|11116,1|29026,7
441840110|Cité scolaire|44184|Saint-Nazaire|18530,5|11368,0|30251,0
441840111|Gambetta|44184|Saint-Nazaire|19645,0|11509,0|31438,7
441840112|Pertuischaud|44184|Saint-Nazaire|17103,0|8340,0|29978,1
441840113|Parc paysager|44184|Saint-Nazaire|21088,7|10528,7|37522,8
441840114|Villès Martin|44184|Saint-Nazaire|21282,0|11919,0|37869,0
441840115|Prézégat-Berthauderie|44184|Saint-Nazaire|13681,4|7983,0|23741,3
441840116|Québrais|44184|Saint-Nazaire|18356,0|8254,0|31220,0
441840117|Villeneuve|44184|Saint-Nazaire|21079,6|12277,0|32022,0
441840119|Chesnaie|44184|Saint-Nazaire|12966,0|7665,3|20740,0
441840120|Reton-Plaisance|44184|Saint-Nazaire|17944,5|11120,3|27697,3
441840122|Bouletterie|44184|Saint-Nazaire|13033,0|7865,9|21620,7
441840123|Richarderie-Côte d'Amour|44184|Saint-Nazaire|19566,0|10036,1|30212,0
441840124|Trébale|44184|Saint-Nazaire|17192,8|9311,9|28030,7
441840125|Porcé|44184|Saint-Nazaire|19714,0|10801,5|38532,7
441840126|Kerledé|44184|Saint-Nazaire|19282,2|11188,0|32823,3
441840130|Saint-Marc Ouest|44184|Saint-Nazaire|25074,0|14698,2|40965,5
441840131|Saint-Marc Est|44184|Saint-Nazaire|24915,9|14016,7|43087,5
441840132|Landettes-Avalix|44184|Saint-Nazaire|18564,3|9728,9|30220,7
441840133|Immaculée Campagne|44184|Saint-Nazaire|22780,5|14436,6|36376,7
441840134|Immaculée Bourg|44184|Saint-Nazaire|22140,5|13713,0|35185,0
441900101|Centre|44190|Saint-Sébastien-sur-Loire|21705,7|12548,4|38845,3
441900102|Métairie|44190|Saint-Sébastien-sur-Loire|22952,0|13914,0|37989,5
441900103|Baugerie|44190|Saint-Sébastien-sur-Loire|22133,0|12919,2|38786,7
441900104|Martellière|44190|Saint-Sébastien-sur-Loire|23054,0|12906,8|42887,3
441900105|Douet|44190|Saint-Sébastien-sur-Loire|24898,7|15150,0|41070,0
441900106|Joliverie|44190|Saint-Sébastien-sur-Loire|23479,0|14698,0|38898,0
441900107|Ouche Quinet|44190|Saint-Sébastien-sur-Loire|22776,2|15166,5|35926,0
441900108|Jaunaie-Profondine|44190|Saint-Sébastien-sur-Loire|23114,7|15432,0|36199,5
441900110|Fontaine-Portereau|44190|Saint-Sébastien-sur-Loire|20647,2|12634,5|32234,0
441900111|Savarières|44190|Saint-Sébastien-sur-Loire|21137,0|12978,7|34836,0
442150101|Centre-Ville|44215|Vertou|22561,4|13130,0|41485,3
442150102|Planty-Viviers|44215|Vertou|24142,8|14721,3|43392,8
442150103|Beautour|44215|Vertou|22639,3|13665,0|36535,2
442150105|Grammoire- Billardière|44215|Vertou|24482,7|13644,6|41615,7
442150106|La Grand Noé|44215|Vertou|24301,1|14775,3|41339,2
442150107|Portillon- Pégers-Reigners|44215|Vertou|24590,3|14829,6|42779,3
442150108|Chêne-Grassinière|44215|Vertou|26224,0|15431,5|46692,9
450040101|Le Bourg|45004|Amilly|18255,0|10789,6|30101,3
450040102|Saint-Firmin|45004|Amilly|22101,0|12086,5|40812,4
450040103|Les Goths|45004|Amilly|21273,0|12600,0|35822,5
450040201|Viroy A|45004|Amilly|23340,4|13826,0|40312,7
450040202|Viroy B|45004|Amilly|20403,0|11851,0|34324,7
450680101|Bourg|45068|Châlette-sur-Loing|15877,6|7779,1|28444,7
450680102|Lancy|45068|Châlette-sur-Loing|17801,6|9614,7|28050,7
450680103|Vesines|45068|Châlette-sur-Loing|14726,0|7737,9|24319,6
450680104|Pontonnerie|45068|Châlette-sur-Loing|16479,3|9169,7|27091,5
450680105|Kennedy-Chateau Blanc|45068|Châlette-sur-Loing|12112,3|7320,4|19471,3
451470102|Jabotte|45147|Fleury-les-Aubrais|19853,3|12255,8|32005,3
451470103|Lignerolles|45147|Fleury-les-Aubrais|18164,0|9691,8|30697,5
451470201|Ormes Du Mail-Andrillons|45147|Fleury-les-Aubrais|14272,0|7795,7|25568,8
451470301|Mairie|45147|Fleury-les-Aubrais|22586,5|13264,0|36224,0
451470302|Lamballe|45147|Fleury-les-Aubrais|16146,9|9019,6|26240,8
451470303|Barriere Saint-Marc|45147|Fleury-les-Aubrais|24815,7|15192,8|39458,7
451470401|Gare|45147|Fleury-les-Aubrais|22663,0|12916,4|37197,2
451470402|Clos De La Grande Salle|45147|Fleury-les-Aubrais|15333,9|8198,0|28970,0
451550101|Faiencerie|45155|Gien|18741,3|9335,0|32072,0
451550102|Loire et Beaujeu|45155|Gien|20387,8|10533,1|38170,7
451550201|Gien le Vieux|45155|Gien|17338,3|8913,0|30052,0
451550202|Montfort|45155|Gien|15636,0|7902,3|26970,0
451550301|Chantemerle|45155|Gien|12437,6|7408,0|28626,7
451550302|Arrabloy la Bosserie|45155|Gien|18247,4|9523,3|30347,2
452080101|Les Cités|45208|Montargis|11887,3|6605,1|20654,2
452080102|Cités-Gaillardin|45208|Montargis|15214,0|8246,5|26974,0
452080103|Centre Ville|45208|Montargis|19068,0|8721,0|40138,0
452080104|Les Closiers|45208|Montargis|13778,0|7340,8|23252,8
452080105|Le Grand Clos|45208|Montargis|15973,0|8474,0|29904,5
452080106|Doumer-Déportés|45208|Montargis|19040,5|9866,0|31208,5
452080107|Saint-Dominique-Forêt|45208|Montargis|15921,3|7858,9|38180,0
452320101|Orbelière|45232|Olivet|28442,5|16297,7|47569,3
452320102|Val|45232|Olivet|22182,0|12286,5|41774,7
452320103|Plissay|45232|Olivet|21837,3|12224,6|35840,5
452320201|Yvremont|45232|Olivet|28914,7|16118,6|52877,5
452320202|Centre|45232|Olivet|26648,5|14205,0|51965,7
452320203|Larry|45232|Olivet|23113,7|12579,5|43040,0
452320301|Ouest|45232|Olivet|27107,7|15879,3|47175,3
452320303|Sud -Est 1|45232|Olivet|21322,9|10870,4|42914,0
452320304|Sud -Est 2|45232|Olivet|27542,5|15310,0|47982,0
452340101|Bourgogne-St Aignan-St Euverte|45234|Orléans|21731,7|9909,0|42342,7
452340102|Bourgogne-Préfecture|45234|Orléans|18645,0|8775,0|38622,5
452340103|Bourgogne-Châtelet|45234|Orléans|20405,3|9325,0|41786,3
452340201|Martroi-Cathédrale|45234|Orléans|26278,0|11568,7|57142,8
452340301|Carmes-République|45234|Orléans|20752,0|9240,0|46633,0
452340401|Carmes-Sud|45234|Orléans|19623,5|9103,3|39146,7
452340501|Faubourg Bourgogne|45234|Orléans|22150,0|10506,7|42082,8
452340502|Argonne Sud-Jean Zay|45234|Orléans|21226,7|10586,8|39002,7
452340601|Argonne Sud|45234|Orléans|11709,2|7023,3|22386,7
452340602|Grand Villiers|45234|Orléans|12901,9|7208,6|22437,0
452340603|Wichita-Mozart|45234|Orléans|12055,3|7247,9|18337,1
452340604|Marne|45234|Orléans|15081,2|6678,0|26489,3
452340701|Ouest-Gendarmerie|45234|Orléans|20196,3|11323,7|34470,5
452340702|Argonne-Champ Chardon-Fontaine-Nécotin|45234|Orléans|19985,5|9927,5|34142,0
452340801|Bourgogne-Pasteur|45234|Orléans|24818,7|12320,0|45297,3
452340802|Bourgogne-St Vincent|45234|Orléans|19792,0|10317,3|39974,7
452340803|Gare-Munster|45234|Orléans|15726,5|8339,4|27843,9
452340901|Les Blossières-Mairie|45234|Orléans|14915,3|8411,9|25448,0
452341001|Acacias-Bannier-Groues|45234|Orléans|17697,2|10102,0|32077,0
452341002|Bannier-Nord Ouest-Murlins|45234|Orléans|19632,1|10230,4|35022,4
452341101|Sonis-St Jean|45234|Orléans|21872,9|11638,7|43169,0
452341102|Bannier-Médiathèque|45234|Orléans|24064,5|11552,7|49913,3
452341103|Bannier-Coligny|45234|Orléans|20338,3|10431,0|39718,3
452341104|Chateaudun-Dunois|45234|Orléans|24498,2|13085,7|46127,2
452341201|St-Laurent-Sanitas|45234|Orléans|22221,3|10733,7|42462,3
452341202|Ecale-Rives de Loire|45234|Orléans|19536,5|10241,3|36055,0
452341203|Faubourg St-Jean|45234|Orléans|21612,0|10848,7|38496,0
452341204|Beaumont-Vauquois|45234|Orléans|24583,3|13009,0|44177,3
452341301|Fiacre-Chenault|45234|Orléans|17910,5|9690,0|33732,7
452341401|Plantes-Dauphine|45234|Orléans|21849,0|10874,7|45121,3
452341501|Les Roses|45234|Orléans|19764,0|10750,6|35704,0
452341502|Cigogne|45234|Orléans|19837,4|12412,0|34145,0
452341601|Mouillère-Dauphine|45234|Orléans|16783,3|9532,5|32120,0
452341701|Sud|45234|Orléans|24981,6|13776,4|43430,0
452341702|Sud Ouest-Chabassières|45234|Orléans|23962,0|14541,0|39203,2
452341703|Ouest-Corne de Cerf-Guignegault|45234|Orléans|20781,3|11331,0|36636,0
452341801|2002|45234|Orléans|13407,1|7375,4|23221,5
452341901|Beauchamps|45234|Orléans|12392,9|7135,8|18346,0
452341902|Flammarion|45234|Orléans|12084,1|7005,9|18977,1
452342001|Poincaré-Bécasse|45234|Orléans|12321,1|7896,1|20928,5
452342002|Lavoisier-Insee|45234|Orléans|13083,0|7751,3|20706,7
452342101|Sapins-Poincaré Est|45234|Orléans|24959,6|12804,2|39076,0
452342102|Le Lac-Avenue de l'Hopital|45234|Orléans|26635,7|14171,1|44282,7
452840101|Puits de Ville-Centre Ville|45284|Saint-Jean-de-Braye|18128,5|10390,6|29707,3
452840102|Mermoz Clos du Hameau-Vieux Bourg|45284|Saint-Jean-de-Braye|20560,0|10254,3|38766,5
452840201|Bourgogne St-Loup-Armenault Châtaigniers|45284|Saint-Jean-de-Braye|21296,0|11736,7|37654,0
452840202|Pont Bordeau-Beauvois|45284|Saint-Jean-de-Braye|17161,7|8849,3|29677,0
452840203|Clocheton-Croix de Pierre|45284|Saint-Jean-de-Braye|22545,0|12630,0|37943,5
452840301|Picardière-Bionne-Roche|45284|Saint-Jean-de-Braye|24971,0|15853,2|37932,8
452840302|Ste-Marie-Diderot-Richaudière-Frédeville|45284|Saint-Jean-de-Braye|21669,3|12567,5|35676,9
452850103|Grand Ouest|45285|Saint-Jean-de-la-Ruelle|21898,0|13601,2|34639,3
452850104|Sud Petite Espere|45285|Saint-Jean-de-la-Ruelle|21263,2|10985,0|32715,3
452850105|Salmoneries Prairie Pincevent Zru|45285|Saint-Jean-de-la-Ruelle|11248,9|6058,0|18343,0
452850106|Grand Espere Est|45285|Saint-Jean-de-la-Ruelle|17378,0|9433,2|28611,7
452850107|Grand Centre Ville|45285|Saint-Jean-de-la-Ruelle|19498,0|11194,0|32014,0
452850108|Les Chaises|45285|Saint-Jean-de-la-Ruelle|16891,3|9795,1|27627,5
453020101|Centre|45302|Saran|20352,4|11067,6|35325,6
453020102|Le Vilpot|45302|Saran|17036,2|10107,5|30214,8
453020103|Les Sablonnières|45302|Saran|21486,0|12878,6|31616,7
453020104|Sud Ouest|45302|Saran|22239,0|12826,0|36419,1
453020105|Le Chêne Maillard|45302|Saran|22849,5|13981,3|35086,5
453020106|Les Champs Gareaux|45302|Saran|21342,0|10876,9|35148,7
460420101|Fenelon|46042|Cahors|19680,0|10169,0|42188,7
460420102|Charles de Gaulle|46042|Cahors|20872,0|10891,0|40900,7
460420103|Plaine de la Barre|46042|Cahors|18930,4|8173,3|36841,0
460420104|Les Badernes|46042|Cahors|16137,1|8412,0|33412,0
460420201|Cabessut|46042|Cahors|17082,0|8853,9|33565,0
460420301|Terre Rouge|46042|Cahors|20805,6|12230,6|34624,0
460420401|Saint-Georges|46042|Cahors|20408,3|10930,0|36197,1
460420501|Cabazat|46042|Cahors|19964,2|10693,0|36114,5
460420601|Regourd|46042|Cahors|21207,2|11752,5|39408,7
470010101|Centre Urbain 1|47001|Agen|18267,0|9024,6|38510,4
470010102|Centre Peri-Urbain|47001|Agen|18871,0|10250,5|33377,3
470010103|Centre Pavillonaire|47001|Agen|18575,0|10341,7|34764,2
470010104|Tapie Rodrigues|47001|Agen|12985,0|7909,6|22037,0
470010105|Centre Sud|47001|Agen|18166,7|9662,6|31763,5
470010107|Ouest Urbain|47001|Agen|20665,0|10605,0|43604,8
470010108|Nord Urbain 1|47001|Agen|16455,7|8553,4|32661,6
470010109|Ermitage Les Iles|47001|Agen|20707,8|10977,4|42772,0
470010110|Nord Est Diffus|47001|Agen|18428,0|9761,3|31496,0
470010111|Montanou|47001|Agen|10674,0|6780,0|16471,0
470010112|Nord Est Urbain|47001|Agen|16246,7|8994,0|29013,3
470010113|Canton Sud Est|47001|Agen|16824,0|8905,0|32894,0
470010114|Centre Urbain 2|47001|Agen|17206,0|8741,4|34927,0
470010115|Nord Urbain 2|47001|Agen|15411,0|7891,5|32094,0
471570101|Centre Ville I|47157|Marmande|16259,0|9232,8|34997,0
471570102|Garrigues-Carpette-Laurier|47157|Marmande|19011,6|10136,1|32378,7
471570103|Centre Ville II|47157|Marmande|13695,8|7791,0|25884,0
471570104|Magdeleine et Bouilhats|47157|Marmande|21350,7|11846,0|37368,7
471570105|Sous Prefecture-Gare|47157|Marmande|16380,0|8838,4|31959,0
471570106|Thivras-Coussan|47157|Marmande|16142,0|8646,3|26721,7
471570107|Lolya-Les Cedres-Lactarium|47157|Marmande|18136,2|10023,1|30609,3
471570110|Beyssac-Mauvezin|47157|Marmande|19798,3|11395,4|35107,1
473230101|Sainte-Catherine 1|47323|Villeneuve-sur-Lot|14903,3|8464,3|30216,7
473230102|Sainte-Catherine 2|47323|Villeneuve-sur-Lot|16449,3|9070,6|27407,3
473230103|Sainte-Catherine 3|47323|Villeneuve-sur-Lot|17370,0|9412,0|32893,0
473230201|Eysses 1|47323|Villeneuve-sur-Lot|17632,0|9698,9|30099,5
473230202|Eysses 2|47323|Villeneuve-sur-Lot|20593,5|12114,7|36913,3
473230301|Saint-Etienne 1|47323|Villeneuve-sur-Lot|15514,4|8703,0|28666,7
473230302|Saint-Etienne 2|47323|Villeneuve-sur-Lot|17078,7|9850,0|28759,3
473230303|Saint-Etienne 3|47323|Villeneuve-sur-Lot|18002,7|10475,7|29756,0
473230401|Zone Rurale Nord|47323|Villeneuve-sur-Lot|20226,2|11521,2|36291,3
480950101|Nord-Rieucros|48095|Mende|21618,1|13801,0|34030,0
480950102|Le Roussel-Le Causse d'Auge|48095|Mende|23453,3|14657,0|41016,0
480950103|Centre ville|48095|Mende|17901,0|10381,0|32783,0
480950104|Ermitage-Saint-Privat|48095|Mende|20641,3|11630,8|34770,0
480950105|Bellesagne-Fontanilles|48095|Mende|16326,0|9095,0|29000,0
490070101|Saint-Jean|49007|Angers|20502,0|9778,5|42820,8
490070102|Bordillon|49007|Angers|19737,1|10589,3|37731,0
490070103|Blancheraie|49007|Angers|21694,4|10579,0|41811,1
490070104|Gare|49007|Angers|21935,4|11298,9|43071,4
490070105|Voltaire|49007|Angers|23069,0|10392,0|51264,2
490070106|Boisnet|49007|Angers|17721,0|8633,8|33812,0
490070107|Ralliement|49007|Angers|20911,0|9060,0|49464,7
490070108|Louis Gain|49007|Angers|18786,0|9329,0|37730,7
490070109|Mail|49007|Angers|25299,0|11694,0|57279,5
490070110|Joachim du Bellay|49007|Angers|30754,3|14824,4|66430,0
490070202|Besnardières|49007|Angers|20753,6|10858,5|38971,1
490070203|Saint-Michel|49007|Angers|15815,3|8390,4|31056,7
490070204|Brisepotière|49007|Angers|22162,0|12476,2|38311,5
490070301|Volney|49007|Angers|27013,3|13945,0|51632,0
490070302|Noyers|49007|Angers|22825,0|12362,3|42739,3
490070303|Haut Pressoir|49007|Angers|23024,0|12879,0|42016,5
490070304|Villoutreys|49007|Angers|20648,0|11159,2|37600,0
490070401|Brissac|49007|Angers|26660,5|13011,3|53096,8
490070402|Mirabeau|49007|Angers|27683,0|15397,8|57080,4
490070403|Lorette|49007|Angers|16819,0|8990,0|31720,0
490070404|Bon Repos|49007|Angers|16370,7|8746,3|29234,8
490070405|Fulton|49007|Angers|21449,0|10552,0|40685,5
490070406|Chevrollier|49007|Angers|20609,0|11964,3|37304,4
490070407|Vauban|49007|Angers|23186,2|13542,6|41288,6
490070501|Montesquieu|49007|Angers|16383,3|9269,2|26908,7
490070502|Melgrani|49007|Angers|15947,3|7704,6|28623,8
490070503|Beaussier|49007|Angers|15378,9|8458,0|24386,0
490070504|Dauversière|49007|Angers|14264,6|8066,0|26900,0
490070601|Yolande d'Aragon|49007|Angers|18828,0|10162,5|32165,7
490070602|La Bruyère|49007|Angers|17309,5|8879,0|32259,2
490070603|Gouronnières|49007|Angers|20101,0|11170,0|35344,0
490070605|Alphonse Daudet|49007|Angers|23102,5|14219,0|39628,0
490070701|Jean Moulin|49007|Angers|18717,8|10400,0|33396,2
490070703|Petites  Pannes|49007|Angers|19577,6|10840,7|32027,1
490070704|Barra|49007|Angers|19693,5|11194,5|36094,8
490070707|Beauséjour|49007|Angers|16787,2|9093,3|26144,0
490070802|Copernic|49007|Angers|17710,6|9499,5|31405,3
490070803|Henri Dunant|49007|Angers|15046,7|8688,7|25050,9
490070804|Haarlem|49007|Angers|16699,2|9177,0|25444,0
490070805|Europe|49007|Angers|11929,2|7471,9|19727,3
490070806|Doyenné|49007|Angers|15698,0|8146,0|26524,7
490070901|Croix Blanche|49007|Angers|20037,0|11168,0|33028,9
490070902|Lareveillère|49007|Angers|18334,7|11051,1|28562,0
490070903|Daguenet|49007|Angers|16523,5|9046,3|28927,0
490070904|Gate Argent|49007|Angers|17379,2|8409,4|33443,3
490071001|Parmentier|49007|Angers|18681,4|10080,7|31332,2
490071002|Liberté|49007|Angers|20350,0|10237,2|36478,7
490071003|Marianne|49007|Angers|18498,5|10585,0|34282,6
490071103|Chateau d'Orgemont|49007|Angers|20737,3|11881,0|33524,4
490071104|Maurice Tardat|49007|Angers|19144,4|10270,0|34462,7
490071105|Jan Pallach|49007|Angers|16589,0|10392,7|26174,0
490071106|Luther King|49007|Angers|12539,0|7939,1|22310,0
490071107|Jean Vilar|49007|Angers|12503,7|7599,1|20237,0
490071111|Robert d'Arbrissel|49007|Angers|23973,8|14970,0|39484,7
490071113|Dumont d'Urville|49007|Angers|14313,3|8232,1|22567,3
490071201|Chambre aux Deniers|49007|Angers|16771,0|10674,3|27340,0
490071202|Jean Rostand|49007|Angers|23359,3|13942,0|42105,6
490071203|Mollière|49007|Angers|21766,7|13003,7|35852,0
490150101|Centre Ville|49015|Avrillé|18775,2|9684,1|30883,8
490150102|La Ternière|49015|Avrillé|24144,0|13587,1|40164,8
490150106|Le Bois du Roi|49015|Avrillé|21364,6|12655,5|36691,0
490150108|La Dezière-L' Etang|49015|Avrillé|24966,0|15227,9|43579,7
490150110|Coteaux de la Mayenne|49015|Avrillé|21288,7|13082,3|37161,3
490150111|Le Brionneau-Parc de la Haye|49015|Avrillé|26875,0|14480,4|49229,3
490990101|Sacré-Coeur|49099|Cholet|21880,0|12824,0|39009,6
490990102|Bretonnais|49099|Cholet|20381,7|11580,7|38634,0
490990201|Saint-Corentin|49099|Cholet|12194,0|7735,9|18557,5
490990202|Mocrat|49099|Cholet|21755,0|13055,7|39638,0
490990301|Cesbron Lavau|49099|Cholet|22775,5|14261,0|42655,3
490990401|La Gare|49099|Cholet|22849,2|12465,7|47615,0
490990402|Saint-Pierre|49099|Cholet|20826,0|11168,7|38418,7
490990501|La Casse|49099|Cholet|20689,3|13341,0|33443,0
490990502|Bois Grolleau|49099|Cholet|21267,5|14006,5|32478,0
490990601|Bourgneuf|49099|Cholet|19290,0|12402,0|30378,0
490990602|Les Mauges|49099|Cholet|16310,0|8904,0|25415,3
490990603|Les Calins|49099|Cholet|20222,8|11527,0|34774,0
490990701|Le Verger|49099|Cholet|19458,0|12167,3|29967,5
490990702|Carteron|49099|Cholet|20244,4|12682,9|34957,2
490990801|Vendée|49099|Cholet|19011,8|10876,0|33266,0
490990802|La Grange|49099|Cholet|19968,7|12647,9|33094,2
490990901|Le Plessis|49099|Cholet|21327,3|13296,8|36675,6
490990902|Bonnevay|49099|Cholet|12732,0|7568,0|19792,8
490990903|Du Bellay|49099|Cholet|19302,0|11515,2|29760,5
490991001|Chambord|49099|Cholet|18697,2|11612,0|29477,4
490991002|Girardière|49099|Cholet|18305,2|9961,0|29439,3
490991101|Le Puy Saint-Bonnet|49099|Cholet|21307,2|14008,3|35671,2
492460101|Pouillé-Saint-Aubin|49246|Les Ponts-de-Cé|19254,4|10573,0|34624,6
492460102|La Chesnaie|49246|Les Ponts-de-Cé|18962,0|11024,6|30871,0
492460103|La Monnaie-La Guillebotte|49246|Les Ponts-de-Cé|22073,3|13882,3|36820,0
492460105|L'Ile-Saint-Maurille|49246|Les Ponts-de-Cé|20593,0|11599,7|35068,0
492460110|La Brosse-Sorges|49246|Les Ponts-de-Cé|22233,3|14305,0|36249,3
493280101|Centre Ville-Fenet-Petit Puy|49328|Saumur|18188,0|9643,8|33696,0
493280102|Delessert-St-Louis-Nantilly|49328|Saumur|20442,7|11343,1|41750,8
493280103|Gare- Croix Verte- Ile Offard-Millocheau|49328|Saumur|16426,0|9113,0|30414,7
493280104|Hauts Quartiers-Clos Coutard|49328|Saumur|16716,7|9249,0|28937,8
